node,x,y,rain_olf
8712,475939.320836,6364070.768454,0.0
8713,476545.28125,6365140.5,0.0
8714,476343.3125,6365017.5,0.0
8715,476353.934962,6364705.247112,0.0
8716,484965.388155,6374985.403754,0.0
8717,485080.440927,6375259.59124,0.0
8718,485291.014998,6375508.938397,0.0
8719,484804.387117,6373581.959859,0.0
8720,485032.01115,6373523.9818,0.0
8721,484790.549823,6373977.694345,0.0
8722,484613.859793,6374191.903141,0.0
8723,484760.041984,6374501.470356,0.0
8724,485025.905839,6374645.70393,0.0
8725,487282.912636,6377719.81171,0.0
8726,487878.44869,6377395.662667,0.0
8727,488094.448344,6376824.386921,0.0
8728,487883.787102,6377014.836923,0.0
8729,486752.576752,6377409.647547,0.0
8730,486273.750662,6377064.161294,0.0
8731,486022.846864,6376825.832724,0.0
8732,485718.831658,6376282.526511,0.0
8733,485991.325373,6376457.886577,0.0
8734,485677.126018,6375985.060521,0.0
8735,485663.282404,6375649.083176,0.0
8736,488081.485346,6376390.381606,0.0
8737,488617.773251,6376668.687983,0.0
8738,488437.0,6376353.0,0.0
8739,489237.667458,6376545.523261,0.0
8740,488946.3125,6376555.0,0.0
8741,489235.84375,6376330.5,0.0
8742,490524.65625,6383741.0,0.0
8743,490156.65625,6381079.0,0.0
8744,491112.0,6385037.75,0.0
8745,491355.625,6385986.0,0.0
8746,491199.8125,6387014.0,0.0
8747,490166.640625,6380525.875,0.0
8748,490159.984375,6380894.625,0.0
8749,491026.01364,6385451.864248,0.0
8750,490163.3125,6380710.25,0.0
8751,489982.388038,6380205.629641,0.0
8752,490169.96875,6380341.5,0.0
8753,489866.158105,6379708.169267,0.0
8754,489898.716835,6380025.90013,0.0
8755,489294.672106,6379099.083753,0.0
8756,489145.193253,6378660.972529,0.0
8757,489389.834439,6378202.087772,0.0
8758,489595.678722,6377875.000796,0.0
8759,490013.125,6377432.5,0.0
8760,490121.4375,6379445.0,0.0
8761,489557.485563,6379292.892341,0.0
8762,489825.532174,6379413.363645,0.0
8763,489507.25618,6376670.625753,0.0
8764,489426.05479,6376412.433161,0.0
8765,489788.751129,6376784.712282,0.0
8766,490070.328125,6376941.25,0.0
8767,485251.03125,6372967.0,0.0
8768,485099.664534,6373131.744269,0.0
8769,485144.169531,6373341.373735,0.0
8770,485287.104053,6373554.912543,0.0
8771,484967.010324,6372746.244783,0.0
8772,485039.032401,6372818.16433,0.0
8773,484751.059369,6372353.420753,0.0
8774,484781.539494,6372446.261351,0.0
8775,484904.111406,6372589.767822,0.0
8776,484872.918068,6372492.311845,0.0
8777,485012.064707,6372637.254114,0.0
8778,484705.806059,6372266.815022,0.0
8779,484816.160212,6372264.278432,0.0
8780,484698.284003,6372102.381992,0.0
8781,484620.327154,6371957.459532,0.0
8782,485199.672777,6372814.752577,0.0
8783,485445.6875,6372944.0,0.0
8784,483710.890428,6371028.138925,0.0
8785,483826.84375,6371010.25,0.0
8786,483636.213814,6370900.210397,0.0
8787,483659.11202,6370673.200269,0.0
8788,484039.468037,6371307.077147,0.0
8789,483996.552494,6371211.572425,0.0
8790,484308.35795,6371408.443011,0.0
8791,484127.532671,6371330.123284,0.0
8792,484223.047121,6371373.110248,0.0
8793,483979.384057,6371075.542544,0.0
8794,484544.940917,6371625.027852,0.0
8795,484375.944524,6371467.063469,0.0
8796,484456.252057,6371500.020615,0.0
8797,484378.1076,6371396.29728,0.0
8798,484707.012313,6371823.220372,0.0
8799,484623.722697,6371600.06491,0.0
8800,484673.708099,6371727.933417,0.0
8801,471775.469007,6363208.027276,0.0
8802,471316.5,6364304.0,0.0
8803,471249.700334,6364101.459012,0.0
8804,471634.45994,6363233.161058,0.0
8805,471505.1875,6363732.5,0.0
8806,471314.128616,6363872.672842,0.0
8807,471521.5,6363329.0,0.0
8808,471530.875,6363530.0,0.0
8809,471074.268614,6364456.866139,0.0
8810,471140.938221,6364367.92486,0.0
8811,470928.798608,6364548.697284,0.0
8812,470982.041849,6364471.904751,0.0
8813,470512.986586,6364778.660046,0.0
8814,470658.547902,6364712.454824,0.0
8815,470845.691279,6364547.32254,0.0
8816,470705.761596,6364633.447866,0.0
8817,470758.198394,6364556.109854,0.0
8818,470567.18113,6364704.496668,0.0
8819,470170.652344,6364839.5,0.0
8820,470231.164482,6364867.950992,0.0
8821,470297.315883,6364908.318171,0.0
8822,470360.586166,6364841.292066,0.0
8823,470418.757804,6364768.430881,0.0
8824,469995.332683,6365248.483035,0.0
8825,470160.367188,6364808.0,0.0
8826,470051.812428,6365170.707389,0.0
8827,470139.144531,6364842.625,0.0
8828,470150.09375,6364875.5,0.0
8829,470128.195312,6364809.75,0.0
8830,470177.307292,6365012.5,0.0
8831,470163.542969,6364981.0,0.0
8832,470138.493713,6365048.217331,0.0
8833,470114.136244,6365095.00339,0.0
8834,470149.778646,6364949.5,0.0
8835,470136.014323,6364918.0,0.0
8836,469797.963435,6365299.164924,0.0
8837,469886.649301,6365248.097409,0.0
8838,469713.39025,6365349.819732,0.0
8839,469546.609096,6365447.447192,0.0
8840,469629.944687,6365399.213609,0.0
8841,470542.371094,6366370.375,0.0
8842,470543.809896,6366405.583333,0.0
8843,470545.248698,6366440.791667,0.0
8844,470551.003906,6366581.625,0.0
8845,470549.565104,6366546.416667,0.0
8846,470546.6875,6366476.0,0.0
8847,470548.126302,6366511.208333,0.0
8848,470511.1525,6366267.02,0.0
8849,470512.75125,6366302.16,0.0
8850,470514.35,6366337.3,0.0
8851,470477.238281,6366268.1875,0.0
8852,470475.869141,6366233.427083,0.0
8853,470474.5,6366198.666667,0.0
8854,470473.130859,6366163.90625,0.0
8855,469866.168368,6365633.434339,0.0
8856,469705.345869,6365632.225483,0.0
8857,469785.434922,6365677.661706,0.0
8858,470370.727004,6365892.497741,0.0
8859,470283.171265,6365852.917704,0.0
8860,469946.298765,6365683.095851,0.0
8861,470026.433035,6365730.472935,0.0
8862,470108.468719,6365773.934765,0.0
8863,470195.276776,6365813.862456,0.0
8864,470376.220293,6365978.514548,0.0
8865,470418.022457,6366009.412306,0.0
8866,470471.761719,6366129.145833,0.0
8867,470425.631381,6366078.741295,0.0
8868,469625.298754,6365584.140649,0.0
8869,469544.520924,6365539.323839,0.0
8870,469463.167124,6365494.300657,0.0
8871,469623.532219,6365675.910921,0.0
8872,469912.805288,6367489.262821,0.0
8873,469843.334135,6367481.044872,0.0
8874,469947.540865,6367493.371795,0.0
8875,469982.276442,6367497.480769,0.0
8876,470017.012019,6367501.589744,0.0
8877,470027.09375,6367473.285714,0.0
8878,470062.583333,6367477.5,0.0
8879,470098.072917,6367481.714286,0.0
8880,470541.256793,6367034.73913,0.0
8881,470539.995924,6366999.956522,0.0
8882,470508.728516,6367067.677083,0.0
8883,470133.5625,6367485.928571,0.0
8884,470169.052083,6367490.142857,0.0
8885,470240.03125,6367498.571429,0.0
8886,470204.541667,6367494.357143,0.0
8887,470318.596467,6367478.586957,0.0
8888,470249.493207,6367470.282609,0.0
8889,470284.044837,6367474.434783,0.0
8890,470522.109375,6367407.25,0.0
8891,470520.84375,6367375.166667,0.0
8892,470519.578125,6367343.083333,0.0
8893,470518.3125,6367311.0,0.0
8894,470410.074016,6367446.541296,0.0
8895,470448.240063,6367420.616699,0.0
8896,470340.696797,6367440.516641,0.0
8897,470547.561141,6367208.652174,0.0
8898,470546.300272,6367173.869565,0.0
8899,470516.943359,6367276.239583,0.0
8900,470515.574219,6367241.479167,0.0
8901,470510.097656,6367102.4375,0.0
8902,470511.466797,6367137.197917,0.0
8903,470512.835938,6367171.958333,0.0
8904,470537.474185,6366930.391304,0.0
8905,470536.213315,6366895.608696,0.0
8906,470505.990234,6366998.15625,0.0
8907,470504.621094,6366963.395833,0.0
8908,470524.865489,6366582.565217,0.0
8909,470526.126359,6366617.347826,0.0
8910,470527.387228,6366652.130435,0.0
8911,470528.648098,6366686.913043,0.0
8912,470532.430707,6366791.26087,0.0
8913,470531.169837,6366756.478261,0.0
8914,470529.908967,6366721.695652,0.0
8915,470534.952446,6366860.826087,0.0
8916,470533.691576,6366826.043478,0.0
8917,470499.144531,6366824.354167,0.0
8918,470165.324392,6367587.689586,0.0
8919,470095.047128,6367586.286159,0.0
8920,469994.853722,6367540.032246,0.0
8921,470026.382084,6367571.253689,0.0
8922,469925.382568,6367531.814297,0.0
8923,469878.069712,6367485.153846,0.0
8924,469808.598558,6367476.935897,0.0
8925,469773.862981,6367472.826923,0.0
8926,469820.845268,6367522.281868,0.0
8927,471124.582084,6368611.50676,0.0
8928,470964.60507,6368938.325316,0.0
8929,470841.445857,6369284.922247,0.0
8930,470225.941538,6367644.879839,0.0
8931,470399.37153,6367693.39613,0.0
8932,470291.024142,6367688.032197,0.0
8933,470907.183271,6368283.532874,0.0
8934,470623.586691,6367959.544335,0.0
8935,470433.232384,6367799.637164,0.0
8936,470478.207835,6369315.18239,0.0
8937,470002.317081,6377107.401939,0.0
8938,471034.791358,6376106.388888,0.0
8939,470701.173642,6376283.390699,0.0
8940,470359.190271,6376620.401595,0.0
8941,470077.550461,6376871.444628,0.0
8942,471657.601354,6373353.120538,0.0
8943,471819.745354,6373551.254136,0.0
8944,471830.986628,6373807.029884,0.0
8945,471899.505441,6374179.777374,0.0
8946,471539.728111,6374491.527193,0.0
8947,471495.137628,6375177.992169,0.0
8948,471112.211455,6375736.745073,0.0
8949,471089.568099,6375218.044454,0.0
8950,471434.0,6373334.0,0.0
8951,471513.0,6373181.5,0.0
8952,471480.577496,6372904.449353,0.0
8953,471579.80396,6372633.749898,0.0
8954,471297.800483,6372693.734277,0.0
8955,469446.456282,6376925.345765,0.0
8956,469759.282235,6377192.47176,0.0
8957,469960.375,6377485.5,0.0
8958,469808.46875,6377595.0,0.0
8959,469456.53125,6379292.5,0.0
8960,469897.03125,6379758.5,0.0
8961,469478.736328,6379554.46875,0.0
8962,469545.351563,6380340.375,0.0
8963,469726.813212,6379937.999407,0.0
8964,469904.00773,6378498.384324,0.0
8965,469826.942269,6378681.005971,0.0
8966,469616.427635,6378847.936966,0.0
8967,469930.55319,6377946.119636,0.0
8968,469932.176829,6378173.399342,0.0
8969,469853.15625,6378347.5,0.0
8970,471341.65779,6372147.325248,0.0
8971,471344.018415,6371617.638571,0.0
8972,471239.661123,6371074.922174,0.0
8973,470863.154926,6370685.640903,0.0
8974,470623.908609,6369887.918893,0.0
8975,470508.90625,6369600.75,0.0
8976,470284.6875,6369603.0,0.0
8977,470801.84408,6370140.961347,0.0
8978,475472.850942,6363521.893474,0.0
8979,473345.71875,6363304.5,0.0
8980,473362.6875,6363258.5,0.0
8981,473379.65625,6363212.5,0.0
8982,473553.209148,6363676.291465,0.0
8983,473510.684941,6363605.019922,0.0
8984,473692.390625,6363629.0,0.0
8985,473473.959341,6363457.952281,0.0
8986,473518.816299,6363506.470741,0.0
8987,473409.979167,6363286.7,0.0
8988,473472.438508,6363359.552281,0.0
8989,475112.32775,6363532.960932,0.0
8990,474170.34375,6363975.5,0.0
8991,473898.456594,6363850.155406,0.0
8992,473848.837211,6363689.808512,0.0
8993,474479.21875,6363724.5,0.0
8994,474324.78125,6363850.0,0.0
8995,474633.6875,6363599.0,0.0
8996,474770.96875,6363458.0,0.0
8997,473255.807916,6363293.397711,0.0
8998,473228.560284,6363206.998722,0.0
8999,473129.059023,6363602.170073,0.0
9000,473179.433629,6363401.213305,0.0
9001,472982.210539,6363739.124012,0.0
9002,472705.629826,6363707.498852,0.0
9003,472204.031263,6363412.171329,0.0
9004,472453.59375,6363589.0,0.0
9005,471899.414275,6363113.142184,0.0
9006,471735.67657,6363071.138383,0.0
9007,471825.761936,6363054.939971,0.0
9008,472035.591866,6363175.196908,0.0
9009,471979.843422,6363064.734366,0.0
9010,483466.504421,6370552.908857,0.0
9011,480604.08943,6369620.137241,0.0
9012,480423.542982,6369363.785897,0.0
9013,480965.6875,6369600.5,0.0
9014,480822.65625,6369472.5,0.0
9015,479755.785004,6368988.020313,0.0
9016,480274.730867,6369121.613257,0.0
9017,479990.732975,6369107.134454,0.0
9018,478908.664959,6368058.987266,0.0
9019,479602.25,6368777.5,0.0
9020,479794.0,6368717.5,0.0
9021,479121.881215,6368374.918268,0.0
9022,479404.116615,6368525.35501,0.0
9023,479061.369595,6367774.064736,0.0
9024,479128.287559,6367392.755313,0.0
9025,478994.2806,6367012.197775,0.0
9026,478949.526626,6366616.133974,0.0
9027,482101.218625,6370169.681304,0.0
9028,483361.444712,6370248.663587,0.0
9029,482457.022307,6370273.309816,0.0
9030,482809.578648,6370368.039529,0.0
9031,482990.29172,6370215.250981,0.0
9032,482382.583563,6370054.84279,0.0
9033,481163.15625,6369629.5,0.0
9034,481360.65625,6369658.5,0.0
9035,481558.125,6369687.0,0.0
9036,481755.625,6369716.0,0.0
9037,481953.09375,6369745.0,0.0
9038,475788.914192,6363677.091056,0.0
9039,476097.588803,6363785.439739,0.0
9040,476794.098435,6365102.328062,0.0
9041,478712.146345,6366413.199215,0.0
9042,477689.009416,6366185.959515,0.0
9043,477517.0,6365961.0,0.0
9044,478307.30118,6366385.37026,0.0
9045,478013.895033,6366233.507207,0.0
9046,476999.96875,6365373.5,0.0
9047,477006.8125,6365181.0,0.0
9048,477355.670059,6365806.118447,0.0
9049,477109.28125,6365545.5,0.0
9050,477144.84375,6365731.5,0.0
9051,477578.3125,6365785.0,0.0
9052,478858.71875,6366102.5,0.0
9053,476241.125,6364383.0,0.0
9054,476294.354973,6364032.569559,0.0
9055,476680.798094,6364834.143805,0.0
9056,476599.90368,6364535.331543,0.0
9057,485255.437047,6374864.631613,0.0
9058,485393.850873,6375118.808026,0.0
9059,485572.771474,6375331.997821,0.0
9060,484977.585799,6373786.125104,0.0
9061,485043.028698,6374296.993122,0.0
9062,485322.001227,6374565.055475,0.0
9063,487314.572996,6377088.322848,0.0
9064,487806.595916,6376741.540595,0.0
9065,487753.821092,6376417.056068,0.0
9066,487863.426937,6376107.117447,0.0
9067,486819.889612,6376747.513965,0.0
9068,486315.141967,6376445.770848,0.0
9069,486014.637005,6376089.397075,0.0
9070,485970.834533,6375764.008772,0.0
9071,485875.642671,6375417.004969,0.0
9072,488242.612636,6376201.770728,0.0
9073,488156.770681,6375970.929011,0.0
9074,489302.25,6376147.0,0.0
9075,488485.15625,6376159.0,0.0
9076,488742.481349,6376325.852186,0.0
9077,489064.53125,6376418.0,0.0
9078,489104.342521,6376179.145648,0.0
9079,489453.568799,6376149.709727,0.0
9080,491500.53125,6385460.0,0.0
9081,490157.835938,6380117.375,0.0
9082,490145.703125,6379893.25,0.0
9083,489439.14285,6378806.234157,0.0
9084,489671.251597,6378392.239025,0.0
9085,490083.5625,6378064.0,0.0
9086,490137.71875,6379070.25,0.0
9087,489793.298698,6379117.52277,0.0
9088,489632.362169,6376430.614146,0.0
9089,489575.741805,6376269.300076,0.0
9090,489878.735059,6376471.256035,0.0
9091,490127.53125,6376450.0,0.0
9092,485415.014895,6373807.095986,0.0
9093,485381.871758,6373239.125864,0.0
9094,485544.064677,6373555.493471,0.0
9095,485600.609668,6373131.961619,0.0
9096,485630.46875,6372867.0,0.0
9097,485128.39418,6372656.653004,0.0
9098,484881.243675,6372362.104166,0.0
9099,485051.321825,6372488.92916,0.0
9100,484814.386911,6372141.708726,0.0
9101,484913.992987,6372213.158757,0.0
9102,484793.391291,6372012.64675,0.0
9103,484789.101294,6371881.958549,0.0
9104,485382.197207,6372637.344497,0.0
9105,485636.174103,6372620.476457,0.0
9106,483855.03125,6370914.5,0.0
9107,483880.78125,6370722.5,0.0
9108,483834.125,6370528.5,0.0
9109,483775.96875,6370339.5,0.0
9110,484121.436435,6371173.637649,0.0
9111,484319.81255,6371260.128194,0.0
9112,484103.845113,6371018.024464,0.0
9113,484542.412143,6371489.441724,0.0
9114,484457.181848,6371418.021697,0.0
9115,484424.496711,6371342.812863,0.0
9116,484661.410267,6371487.169545,0.0
9117,484840.782013,6371723.002226,0.0
9118,484754.21359,6371622.758598,0.0
9119,471639.095361,6363090.004581,0.0
9120,471680.483707,6363042.381039,0.0
9121,471694.523438,6362981.75,0.0
9122,471646.109375,6362990.5,0.0
9123,471075.479882,6364181.965736,0.0
9124,471136.18568,6363963.766352,0.0
9125,471533.5625,6363131.5,0.0
9126,471371.73788,6363254.105751,0.0
9127,471342.640851,6363643.637332,0.0
9128,471165.893548,6363738.079662,0.0
9129,471319.098545,6363436.670449,0.0
9130,471257.622769,6363374.414027,0.0
9131,471057.955447,6363570.874771,0.0
9132,470938.947639,6364357.639017,0.0
9133,470888.853356,6364450.776697,0.0
9134,470473.899705,6364695.11611,0.0
9135,470616.77492,6364625.141555,0.0
9136,470745.46875,6364475.0,0.0
9137,470667.737758,6364547.193693,0.0
9138,470528.59721,6364620.891213,0.0
9139,470214.516008,6364807.74883,0.0
9140,470263.972969,6364829.79802,0.0
9141,470325.608993,6364759.550313,0.0
9142,470380.28678,6364684.740312,0.0
9143,470868.668803,6364185.273968,0.0
9144,469957.117359,6365172.422511,0.0
9145,470150.082031,6364776.5,0.0
9146,470139.796875,6364745.0,0.0
9147,470021.362378,6365092.11637,0.0
9148,470117.246094,6364776.875,0.0
9149,470106.296875,6364744.0,0.0
9150,470110.664063,6364851.625,0.0
9151,470122.25,6364886.5,0.0
9152,470099.078125,6364816.75,0.0
9153,470115.145127,6364983.390801,0.0
9154,470080.181151,6365016.940575,0.0
9155,470089.731688,6364919.466535,0.0
9156,469713.95586,6365258.533126,0.0
9157,469795.362386,6365209.551801,0.0
9158,469869.31554,6365157.976499,0.0
9159,469631.210394,6365308.014676,0.0
9160,469464.63966,6365403.465077,0.0
9161,469548.023431,6365356.391446,0.0
9162,469381.085268,6365450.550341,0.0
9163,470515.94875,6366372.44,0.0
9164,470517.5475,6366407.58,0.0
9165,470519.14625,6366442.72,0.0
9166,470523.60462,6366547.782609,0.0
9167,470522.34375,6366513.0,0.0
9168,470520.745,6366477.86,0.0
9169,470478.607422,6366302.947917,0.0
9170,470479.976563,6366337.708333,0.0
9171,470481.345703,6366372.46875,0.0
9172,470489.560547,6366581.03125,0.0
9173,470436.225049,6366252.395754,0.0
9174,470427.435835,6366183.113254,0.0
9175,469866.971728,6365727.609946,0.0
9176,469704.183827,6365727.476645,0.0
9177,469785.271065,6365768.498149,0.0
9178,469622.198981,6365765.234368,0.0
9179,470288.781972,6365939.19444,0.0
9180,470200.963329,6365900.591618,0.0
9181,469948.435782,6365779.027049,0.0
9182,470026.430668,6365825.485453,0.0
9183,470112.487784,6365862.779663,0.0
9184,470297.182983,6366025.790992,0.0
9185,470379.870769,6366066.320762,0.0
9186,470387.513284,6366153.73411,0.0
9187,469542.48278,6365631.586776,0.0
9188,469461.187761,6365585.284735,0.0
9189,469379.439775,6365541.444619,0.0
9190,469540.3107,6365724.343766,0.0
9191,469750.11875,6367440.4,0.0
9192,469782.1375,6367444.2,0.0
9193,469814.15625,6367448.0,0.0
9194,469920.625,6367460.642857,0.0
9195,469885.135417,6367456.428571,0.0
9196,469849.645833,6367452.214286,0.0
9197,469956.114583,6367464.857143,0.0
9198,469991.604167,6367469.071429,0.0
9199,470007.631793,6367441.217391,0.0
9200,470042.183424,6367445.369565,0.0
9201,469938.528533,6367432.913043,0.0
9202,470076.735054,6367449.521739,0.0
9203,470111.286685,6367453.673913,0.0
9204,470507.359375,6367032.916667,0.0
9205,470468.887136,6367086.653525,0.0
9206,470145.838315,6367457.826087,0.0
9207,470180.389946,6367461.978261,0.0
9208,470214.941576,6367466.130435,0.0
9209,470271.593536,6367432.212293,0.0
9210,470474.966809,6367360.909793,0.0
9211,470457.90625,6367316.0,0.0
9212,470368.853123,6367380.641747,0.0
9213,470309.361614,6367409.599335,0.0
9214,470514.205078,6367206.71875,0.0
9215,470472.936347,6367260.565756,0.0
9216,470471.625418,6367156.174358,0.0
9217,470503.251953,6366928.635417,0.0
9218,470501.882813,6366893.875,0.0
9219,470461.983222,6366982.482423,0.0
9220,470490.929688,6366615.791667,0.0
9221,470492.298828,6366650.552083,0.0
9222,470493.667969,6366685.3125,0.0
9223,470495.037109,6366720.072917,0.0
9224,470497.775391,6366789.59375,0.0
9225,470496.40625,6366754.833333,0.0
9226,470500.513672,6366859.114583,0.0
9227,470457.934011,6366808.570191,0.0
9228,469297.633883,6365497.307449,0.0
9229,470128.173836,6367687.735871,0.0
9230,469989.675039,6367649.091017,0.0
9231,469956.104821,6367569.850262,0.0
9232,469887.439777,6367554.817792,0.0
9233,469739.127404,6367468.717949,0.0
9234,469669.65625,6367460.5,0.0
9235,469704.391827,6367464.608974,0.0
9236,469629.84375,6367456.5,0.0
9237,469603.8125,6367453.0,0.0
9238,469833.415694,6367580.973489,0.0
9239,469751.704683,6367511.269426,0.0
9240,469782.426936,6367549.30539,0.0
9241,470091.05173,6369372.842328,0.0
9242,470748.609059,6368635.949975,0.0
9243,470596.913181,6368967.742914,0.0
9244,470209.503563,6367740.326811,0.0
9245,470311.043596,6367808.927309,0.0
9246,470565.295584,6368334.778416,0.0
9247,470389.158985,6368028.151154,0.0
9248,470235.946572,6369031.591216,0.0
9249,469749.451188,6376751.429646,0.0
9250,469200.649554,6376588.67306,0.0
9251,468807.0625,6376726.0,0.0
9252,470717.324344,6375910.925297,0.0
9253,470289.21691,6376207.375747,0.0
9254,469975.746442,6376485.265811,0.0
9255,471519.254273,6373654.001958,0.0
9256,471556.158889,6374019.31347,0.0
9257,471274.032357,6374226.650841,0.0
9258,471176.549103,6374585.626733,0.0
9259,470942.736812,6374837.871597,0.0
9260,470704.146501,6375085.601938,0.0
9261,471264.84375,6373442.0,0.0
9262,471259.466461,6373146.873609,0.0
9263,471252.042536,6372918.054442,0.0
9264,471095.71875,6373550.5,0.0
9265,471114.634788,6372404.067945,0.0
9266,470974.901011,6372744.69468,0.0
9267,468571.613281,6376281.8125,0.0
9268,468915.307292,6377153.75,0.0
9269,469443.138192,6377354.819516,0.0
9270,469620.120469,6377483.553983,0.0
9271,469652.46875,6377700.0,0.0
9272,469348.286458,6378864.75,0.0
9273,469500.941406,6379816.4375,0.0
9274,469523.146484,6380078.40625,0.0
9275,469678.6875,6378457.0,0.0
9276,469504.21875,6378566.5,0.0
9277,469645.148964,6377972.923747,0.0
9278,469667.259369,6378245.048867,0.0
9279,470538.880906,6372082.068408,0.0
9280,470552.459533,6370558.063633,0.0
9281,470815.104186,6371890.25198,0.0
9282,470787.308892,6371311.796252,0.0
9283,470591.537076,6370939.432222,0.0
9284,470281.15625,6369984.0,0.0
9285,469984.42585,6369786.644018,0.0
9286,469762.438019,6369559.581338,0.0
9287,470277.625,6370365.0,0.0
9288,475767.988265,6363319.846082,0.0
9289,475848.0,6362893.0,0.0
9290,475254.082874,6363221.037468,0.0
9291,475551.387578,6363074.042404,0.0
9292,473289.05931,6363209.126935,0.0
9293,473343.09375,6363181.833333,0.0
9294,473409.21875,6363237.5,0.0
9295,473392.53125,6363177.6875,0.0
9296,473637.924887,6363521.949004,0.0
9297,473754.46875,6363551.0,0.0
9298,473577.588347,6363407.138877,0.0
9299,473470.917675,6363261.152281,0.0
9300,473515.774633,6363309.670741,0.0
9301,474939.5625,6362899.5,0.0
9302,474871.53125,6363287.0,0.0
9303,474924.53125,6363098.0,0.0
9304,474743.5,6362888.5,0.0
9305,474071.512077,6363634.952235,0.0
9306,474323.590094,6363494.490775,0.0
9307,474549.948025,6363323.774863,0.0
9308,473215.93431,6363147.793602,0.0
9309,473149.419013,6363152.83832,0.0
9310,473107.518538,6363278.05861,0.0
9311,473055.974332,6363501.859054,0.0
9312,472849.87725,6363533.362085,0.0
9313,473054.204503,6363170.817686,0.0
9314,472660.384703,6363434.357562,0.0
9315,472266.718705,6363179.529149,0.0
9316,472446.53125,6363390.0,0.0
9317,472701.690311,6363188.629156,0.0
9318,472233.988159,6363045.655418,0.0
9319,472157.776702,6363088.581655,0.0
9320,471742.9375,6362973.0,0.0
9321,471925.594493,6363022.993635,0.0
9322,471793.766447,6362969.184211,0.0
9323,471844.595395,6362965.368421,0.0
9324,471895.424342,6362961.552632,0.0
9325,472080.752725,6363047.131024,0.0
9326,472026.945406,6363011.272843,0.0
9327,483660.25,6370177.0,0.0
9328,480626.25,6369130.5,0.0
9329,480702.375,6369315.0,0.0
9330,481100.538006,6369275.377766,0.0
9331,480550.09375,6368946.0,0.0
9332,480718.71875,6368800.0,0.0
9333,480368.53125,6368874.5,0.0
9334,480775.4375,6368416.0,0.0
9335,479985.5625,6368753.5,0.0
9336,480177.03125,6368814.0,0.0
9337,479237.823459,6368043.10282,0.0
9338,479768.175025,6368418.725093,0.0
9339,479493.824434,6368225.797308,0.0
9340,479330.25508,6367656.545428,0.0
9341,479325.1875,6367132.0,0.0
9342,479432.65625,6367296.5,0.0
9343,479004.03125,6366238.0,0.0
9344,479254.28125,6366946.5,0.0
9345,479235.6875,6366750.5,0.0
9346,479149.34375,6366373.5,0.0
9347,479227.1875,6366552.0,0.0
9348,483503.78125,6370059.5,0.0
9349,482150.59375,6369774.0,0.0
9350,482342.78125,6369827.5,0.0
9351,483115.59375,6370014.5,0.0
9352,483315.15625,6370016.5,0.0
9353,482727.125,6369935.5,0.0
9354,482919.3125,6369989.5,0.0
9355,482534.96875,6369881.5,0.0
9356,481429.799008,6369329.922203,0.0
9357,481781.879764,6369406.404864,0.0
9358,482121.207537,6369452.791686,0.0
9359,475983.3125,6363037.0,0.0
9360,476078.431341,6363458.8427,0.0
9361,476154.46875,6363147.5,0.0
9362,476384.252916,6363620.656595,0.0
9363,477097.9375,6364999.0,0.0
9364,478756.15625,6365937.5,0.0
9365,478532.683679,6366160.753959,0.0
9366,477891.067553,6365968.263479,0.0
9367,478242.707679,6366059.043155,0.0
9368,477327.324268,6365171.360964,0.0
9369,477396.734683,6365497.816949,0.0
9370,477869.173678,6365696.731334,0.0
9371,477694.600415,6365476.783645,0.0
9372,478757.125,6365740.0,0.0
9373,478778.75,6365662.5,0.0
9374,479095.55414,6365885.556052,0.0
9375,478933.987957,6365747.583434,0.0
9376,476568.704775,6364231.49052,0.0
9377,476613.666883,6363918.273041,0.0
9378,476971.929515,6364689.428722,0.0
9379,476875.790342,6364401.085322,0.0
9380,475956.041632,6362709.703834,0.0
9381,485615.335416,6374833.421431,0.0
9382,485801.142458,6375100.389012,0.0
9383,485306.899893,6374068.37901,0.0
9384,485614.489788,6374472.173322,0.0
9385,487322.741856,6376404.173827,0.0
9386,487602.207554,6375936.947445,0.0
9387,487877.148143,6375789.974427,0.0
9388,486826.253868,6376079.674222,0.0
9389,486284.408256,6375861.311006,0.0
9390,486178.703775,6375332.677371,0.0
9391,488148.435738,6375625.138121,0.0
9392,488480.15625,6375966.5,0.0
9393,488415.59375,6375777.0,0.0
9394,489375.59375,6376020.0,0.0
9395,489214.852266,6376011.84858,0.0
9396,488734.565193,6376056.206911,0.0
9397,488928.991219,6376088.989633,0.0
9398,489050.128499,6375933.419887,0.0
9399,489596.37087,6376099.586975,0.0
9400,490154.0,6378695.5,0.0
9401,489896.649647,6376222.196943,0.0
9402,490156.132813,6376204.375,0.0
9403,485731.104798,6373810.325276,0.0
9404,485735.206957,6373365.472002,0.0
9405,485843.832578,6373118.806229,0.0
9406,485815.25,6372790.0,0.0
9407,485244.25277,6372501.843696,0.0
9408,485112.48652,6372321.303914,0.0
9409,484953.573384,6372052.82731,0.0
9410,485068.286119,6372166.197246,0.0
9411,484970.859919,6371848.06296,0.0
9412,485537.932117,6372394.301921,0.0
9413,485850.746052,6372501.828983,0.0
9414,484128.715827,6370705.441087,0.0
9415,484096.018033,6370406.310473,0.0
9416,484001.458311,6370140.965991,0.0
9417,484995.113321,6371692.658018,0.0
9418,484366.04787,6371118.739411,0.0
9419,484354.215251,6370849.998782,0.0
9420,484575.974376,6371280.324858,0.0
