node,x,y,concentration
9501,475262.2551,6371130.746,0
9502,475257.3589,6371090.248,0
9503,475327.875,6371286,1
9504,475237.1557,6371000.461,0
9505,475257.1144,6371041.346,0
9506,475256.9194,6370963.536,0
9507,475231.5313,6370929.5,1
9508,475197.8141,6370904.926,0
9509,475212.9301,6370851.123,0
9510,475053.427,6367906.881,0
9511,475070.3677,6367705.701,0
9512,475072.3791,6367747.231,0
9513,475063.2813,6367829,1
9514,475089.0686,6367790.144,0
9515,475080.7125,6367869.923,0
9516,475119.566,6367695.395,0
9517,475033.7094,6368055.742,0
9518,475062,6367985,1
9519,475080.6614,6367946.687,0
9520,475072.0577,6368031.855,0
9521,474952.3441,6368301.845,0
9522,474976.2188,6368258,1
9523,474994.1845,6368220.437,0
9524,474993.7963,6368177.123,0
9525,475042.6012,6368103.216,0
9526,475050.2051,6368141.538,0
9527,475025.5625,6368172,1
9528,474810.3864,6368560.406,0
9529,474856.0606,6368687.368,0
9530,474829.2174,6368605.213,0
9531,474854.0613,6368643.999,0
9532,474883.3438,6368433,1
9533,474836.5938,6368519,1
9534,474858.1027,6368472.802,0
9535,474976.214,6368342.349,0
9536,474928.9644,6368426.832,0
9537,474952.6545,6368385.269,0
9538,474887.8967,6368716.984,0
9539,474956.2976,6369965.94,0
9540,474955.5637,6369917.883,0
9541,474973.3977,6369863.608,0
9542,474955.3002,6369824.304,0
9543,474949.3906,6369780.069,0
9544,474928.0794,6368743.323,0
9545,474889.4688,6368863.5,1
9546,474919.2273,6368789.281,0
9547,474916.5488,6368833.348,0
9548,474901.1567,6368912.648,0
9549,474845.563,6369115.246,0
9550,474876.2523,6369184.2,0
9551,474873.8843,6369148.342,0
9552,474902.6656,6369210.354,0
9553,474908.0181,6369254.986,0
9554,474877.2911,6369078.617,0
9555,474913.5228,6368997.845,0
9556,474920.4375,6368953.5,1
9557,474906.6456,6369041.536,0
9558,474869.625,6369461.5,1
9559,474877.7319,6369413.455,0
9560,474872.3676,6369371.337,0
9561,474897.936,6369336.604,0
9562,474924.3776,6369297.665,0
9563,474901.0689,6369476.278,0
9564,474897.0625,6369559.5,1
9565,474892.4256,6369520.593,0
9566,474949.4021,6369733.142,0
9567,474947.613,6369688.66,0
9568,474938.7531,6369581.751,0
9569,474930.5934,6369622.718,0
9570,474957.1114,6369648.606,0
9571,474960.0917,6370300.771,0
9572,474976.2711,6370249.312,0
9573,475005.452,6370210.315,0
9574,475053.9924,6370673.553,0
9575,475034.1894,6370636.815,0
9576,475008.3927,6370607.652,0
9577,474999.9781,6370532.98,0
9578,475019.5485,6370575.278,0
9579,474963.2188,6370385,1
9580,474980.3417,6370341.265,0
9581,474997.8032,6370418.184,0
9582,475003.875,6370462,1
9583,475027.974,6370499.618,0
9584,475118.5313,6370715,1
9585,475097.3303,6370674.77,0
9586,475164.9063,6370790.5,1
9587,475146.5528,6370751.556,0
9588,475205.7598,6370805.349,0
9589,474994.3438,6369994,1
9590,475026.1962,6370167.743,0
9591,475032.317,6370113.919,0
9592,475029.8872,6370068.55,0
9593,475032.1852,6370019.454,0
9594,475166.1875,6367672,1
9595,475298.8249,6367438.158,0
9596,475258.625,6367521.5,1
9597,475297.6767,6367494.394,0
9598,475213.6875,6367596,1
9599,475214.9118,6367648.507,0
9600,475259.3296,6367573.018,0
9601,477216.9042,6366049.419,0
9602,477128.6644,6366045.235,0
9603,477169.8231,6366048.246,0
9604,477109.6386,6366079.214,0
9605,476981.8247,6366118.389,0
9606,477068.5711,6366089.702,0
9607,477024.7319,6366104.971,0
9608,477243.2344,6366086.521,0
9609,477334.5624,6366122.755,0
9610,477305.7096,6366103.539,0
9611,477278.854,6366113.536,0
9612,476524.1396,6366293.413,0
9613,476551.7627,6366264.245,0
9614,476632.6764,6366188.782,0
9615,476618.0313,6366223.5,1
9616,476596.061,6366265.744,0
9617,476741.3193,6366160.546,0
9618,476702.0683,6366160.989,0
9619,476678.3055,6366202.049,0
9620,476782.4779,6366156.324,0
9621,476848.9459,6366132.305,0
9622,476821.5241,6366157.034,0
9623,476929.6135,6366134.035,0
9624,476886.3093,6366153.671,0
9625,476422.1545,6366340.196,0
9626,476495.5787,6366323.842,0
9627,476465.1432,6366352.829,0
9628,476396.9705,6366372.599,0
9629,476358.1311,6366378.228,0
9630,475595.1563,6366810.5,1
9631,475641.2321,6366779.555,0
9632,475671.1285,6366752.209,0
9633,475707.5034,6366728.89,0
9634,475808.8472,6366625.094,0
9635,475737.3125,6366701,1
9636,475785.8183,6366672.629,0
9637,476046.625,6366476.5,1
9638,476098.3822,6366467.221,0
9639,475883.609,6366582.709,0
9640,475988.0313,6366512,1
9641,476027.6078,6366515.22,0
9642,475933.8094,6366569.716,0
9643,475971.8742,6366553.689,0
9644,475862.3125,6366614,1
9645,476291.4872,6366396.413,0
9646,476329.5957,6366402.567,0
9647,476251.7197,6366403.111,0
9648,476213.139,6366402.221,0
9649,476177.9416,6366422.349,0
9650,476140.924,6366467.153,0
9651,475563.41,6366853.983,0
9652,475526.2188,6366885.5,1
9653,475500.6232,6366930.355,0
9654,475594.8412,6366876.201,0
9655,475609.0997,6366844.621,0
9656,475315.8897,6367123.827,0
9657,475326.4375,6367166.5,1
9658,475353.3125,6367079,1
9659,475315.9859,6367386.871,0
9660,475358.6493,6367196.053,0
9661,475350.3646,6367245.125,0
9662,475341.5334,6367291.62,0
9663,475329.5733,6367338.906,0
9664,475396.0765,6367065.761,0
9665,475438.7912,6366990.156,0
9666,475417.8275,6367024.95,0
9667,475478,6366974,1
9668,476747.5629,6373194.197,0
9669,476750.8176,6373150.172,0
9670,476776.1275,6373221.963,0
9671,476785.445,6373264.504,0
9672,476795.9831,6373304.797,0
9673,476785.3912,6373131.233,0
9674,476752.1701,6373102.339,0
9675,476749.0997,6373057.41,0
9676,476743.4974,6373012.058,0
9677,475693.3103,6371739.883,0
9678,475678.2659,6371705.505,0
9679,475661.5812,6371672.492,0
9680,475872.4002,6372167.546,0
9681,475858.2615,6372131.414,0
9682,475834.095,6372098.354,0
9683,475811.9875,6372059.444,0
9684,475790.6865,6372019.603,0
9685,475744.1868,6371942.273,0
9686,475767.8525,6371980.515,0
9687,475710.6875,6371770.5,1
9688,475711.8101,6371818.042,0
9689,475737.0171,6371862.528,0
9690,475762.9066,6371899.957,0
9691,475888.9611,6372206.454,0
9692,476029.6826,6372431.438,0
9693,476075.0477,6372448.774,0
9694,475937.3465,6372327.952,0
9695,475921.7495,6372286.412,0
9696,475906.7605,6372246.315,0
9697,475981.2635,6372332.527,0
9698,475997.7931,6372369.52,0
9699,476030.186,6372390.002,0
9700,476124.3753,6372507.469,0
9701,476118.1486,6372463.673,0
9702,476386.952,6372760.762,0
9703,476466.1957,6372878.342,0
9704,476415.7914,6372800.287,0
9705,476437.7717,6372839.168,0
9706,476539.3476,6372901.986,0
9707,476510.489,6372872.557,0
9708,476617.7471,6372909.207,0
9709,476578.2256,6372891.069,0
9710,476737.5845,6372966.019,0
9711,476659.2814,6372926.711,0
9712,476699.188,6372945.33,0
9713,476354.2803,6372723.07,0
9714,476204.9103,6372614.055,0
9715,476185.957,6372575.566,0
9716,476169.7594,6372532.458,0
9717,476276.318,6372668.767,0
9718,476319.6729,6372687.545,0
9719,476249.0949,6372632.5,0
9720,477442.631,6366100.688,0
9721,477448.3467,6366106.755,0
9722,477456.6305,6366089.414,0
9723,477416.4949,6366141.88,0
9724,477404.985,6366141.648,0
9725,477411.5293,6366142.738,0
9726,477400.651,6366145.739,0
9727,477414.8812,6366147.339,0
9728,477427.7048,6366131.13,0
9729,477424.6076,6366136.598,0
9730,477422.5745,6366142.346,0
9731,477439.4977,6366119.133,0
9732,477445.746,6366114.675,0
9733,477434.9734,6366129.058,0
9734,477440.866,6366125.751,0
9735,477344.9738,6366133.627,0
9736,477359.5901,6366137.227,0
9737,477373.1858,6366141.487,0
9738,477392.4819,6366146.856,0
9739,477386.7172,6366145.011,0
9740,477381.6192,6366148.274,0
9741,477398.9398,6366151.448,0
9742,477333.7975,6366152.944,0
9743,475388.8445,6371355.787,0
9744,475372.4688,6371308,1
9745,475438.375,6371370.5,1
9746,475614.0183,6371624.558,0
9747,475605.7862,6371582.875,0
9748,475655.3305,6371636.153,0
9749,475489.8167,6371483.638,0
9750,475471.1563,6371389.5,1
9751,475480.89,6371436.596,0
9752,475532.7944,6371497.261,0
9753,475595.8903,6371541.435,0
9754,475576.7519,6371506.928,0
9755,475289.6453,6371066.736,0
9756,475310.0546,6371243.584,0
9757,475291.2376,6371209.531,0
9758,475315.9754,6371180.481,0
9759,475307.395,6371142.578,0
9760,475298.8693,6371104.693,0
9761,475381.7239,6371267.196,0
9762,475349.4883,6371246.97,0
9763,475280.6079,6371001.599,0
9764,475307.5146,6371034.42,0
9765,475298.1373,6370959.814,0
9766,475272.7696,6370921.564,0
9767,475239.6499,6370889.255,0
9768,475257.0558,6370854.665,0
9769,475249.5625,6370817,1
9770,475102.6563,6367909,1
9771,475115.9375,6367750,1
9772,475109.1701,6367832.731,0
9773,475132.9499,6367794.381,0
9774,475129.3751,6367872.403,0
9775,475163.3907,6367724.008,0
9776,475070.9688,6368079.5,1
9777,475101.9484,6367993.788,0
9778,475124.6998,6367954.405,0
9779,475112.8293,6368039.282,0
9780,474999.5125,6368299.307,0
9781,475024.231,6368257.948,0
9782,475037.3079,6368213.71,0
9783,475086.4997,6368123.309,0
9784,475075.0844,6368173.236,0
9785,475123.7738,6368119.956,0
9786,474853.6302,6368570.161,0
9787,474891.1168,6368669.404,0
9788,474878.7813,6368607.5,1
9789,474905.4991,6368635.489,0
9790,474909.1723,6368471.289,0
9791,474877.6608,6368539.819,0
9792,474885.9208,6368504.434,0
9793,475023.5,6368339.5,1
9794,474950.7358,6368468.117,0
9795,474999.0271,6368383.375,0
9796,474975.2188,6368428,1
9797,474919.5313,6368694.5,1
9798,474956.4733,6368714.2,0
9799,474995.8009,6369942.718,0
9800,474997.1875,6369894.5,1
9801,475005.0235,6369842.04,0
9802,474986.7406,6369756.468,0
9803,474997.7813,6369798,1
9804,474955.1875,6368782,1
9805,474974.3651,6368754.049,0
9806,474928.4604,6368882.955,0
9807,474958.6947,6368818.548,0
9808,474952.9981,6368855.831,0
9809,474954.0665,6368916.157,0
9810,474895.9688,6369123,1
9811,474919.6549,6369166.135,0
9812,474935.7813,6369213.5,1
9813,474953.0301,6369258.406,0
9814,474925.3274,6369084.874,0
9815,474949.7672,6368998.359,0
9816,474969.8255,6368958.782,0
9817,474953.5,6369044.5,1
9818,474911.6717,6369432.268,0
9819,474918.7188,6369387,1
9820,474941.1582,6369341.898,0
9821,474969.5313,6369304.5,1
9822,474942.8137,6369457.967,0
9823,474927.8303,6369501.349,0
9824,474939.1461,6369538.12,0
9825,474991,6369704,1
9826,475018.0077,6369734.41,0
9827,474995.6209,6369669.253,0
9828,474973.928,6369561.876,0
9829,474980.1875,6369602,1
9830,474996.6008,6369632.113,0
9831,475000.0938,6370296,1
9832,475018.2694,6370251.682,0
9833,475041.0251,6370209.249,0
9834,475077.8438,6370629.5,1
9835,475056.2803,6370591.282,0
9836,475035,6370546.5,1
9837,475010.0698,6370374.376,0
9838,475022.7837,6370332.592,0
9839,475038.3541,6370406.479,0
9840,475046.189,6370450.57,0
9841,475063.6612,6370494.689,0
9842,475166.0125,6370715.327,0
9843,475147.4173,6370677.591,0
9844,475124.6968,6370646.056,0
9845,475195.021,6370756.229,0
9846,475237.4182,6370774.67,0
9847,475033.3527,6369967.621,0
9848,475071.9936,6370187.746,0
9849,475061.5625,6370146.5,1
9850,475068.5925,6369993.212,0
9851,475069.799,6370094.603,0
9852,475071.0625,6370046,1
9853,475210.4945,6367700.521,0
9854,475346.0625,6367420.5,1
9855,475335.8411,6367464.673,0
9856,475336.8125,6367507,1
9857,475304.3645,6367547.363,0
9858,475262.0889,6367624.839,0
9859,475259.0938,6367676.5,1
9860,475305.3125,6367597.5,1
9861,475294.6421,6367628.468,0
9862,477191.8688,6366082.817,0
9863,477147.9581,6366091.741,0
9864,476965.9628,6366154.755,0
9865,477103.5074,6366117.467,0
9866,477015.307,6366149.741,0
9867,477058.125,6366128.5,1
9868,477214.631,6366114.264,0
9869,477252.8012,6366125.471,0
9870,477302.2297,6366135.26,0
9871,477275.4055,6366147.943,0
9872,477318.4827,6366162.721,0
9873,476540.3124,6366337.834,0
9874,476569.1131,6366304.397,0
9875,476657.8915,6366236.79,0
9876,476636.8549,6366272.601,0
9877,476611.9756,6366309.779,0
9878,476765.5299,6366198.308,0
9879,476721.9731,6366201.174,0
9880,476702.4489,6366240.68,0
9881,476809.0126,6366195.422,0
9882,476855.9182,6366183.601,0
9883,476912.9555,6366180.558,0
9884,476950.4389,6366191.431,0
9885,476434.4888,6366385.104,0
9886,476509.7027,6366368.02,0
9887,476473.1833,6366396.147,0
9888,476397.3173,6366413.704,0
9889,476362.1293,6366429.129,0
9890,475637.907,6366818.571,0
9891,475680.1676,6366798.133,0
9892,475710.1563,6366770,1
9893,475752.308,6366749.429,0
9894,475839.1765,6366653.34,0
9895,475787.0635,6366720.222,0
9896,475826.9063,6366694,1
9897,476076.7327,6366507.34,0
9898,476121.6564,6366511.481,0
9899,476050.5313,6366545,1
9900,475917.0741,6366608.82,0
9901,476010.3727,6366562.269,0
9902,475966.9063,6366600.5,1
9903,475890.624,6366645.231,0
9904,476278.6502,6366436.881,0
9905,476319.2297,6366440.946,0
9906,476223.4304,6366441.547,0
9907,476186.3923,6366462.744,0
9908,476253.9313,6366463.991,0
9909,476169.0052,6366499.366,0
9910,476159.0823,6366538.461,0
9911,475567.8616,6366902.878,0
9912,475543.152,6366932.871,0
9913,475522.4736,6366971.509,0
9914,475616.0625,6366903.5,1
9915,475642.5113,6366870.935,0
9916,475366.3642,6367136.14,0
9917,475406.1175,6367106.433,0
9918,475395.2706,6367188.675,0
9919,475360.7144,6367375.812,0
9920,475393.0938,6367240.5,1
9921,475386.1542,6367284.775,0
9922,475372.75,6367330.5,1
9923,475441.5625,6367062.5,1
9924,475475.5581,6367030.463,0
9925,475518.2176,6367011.524,0
9926,476791.2944,6373180.528,0
9927,476824.5007,6373154.032,0
9928,476816.2179,6373228.655,0
9929,476830.1939,6373268.576,0
9930,476817.2741,6373109.897,0
9931,476792.0063,6373076.176,0
9932,476785.4609,6373030.28,0
9933,476778.5704,6372984.989,0
9934,475740.8647,6371744.527,0
9935,475721.6829,6371704.671,0
9936,475702.6753,6371662.66,0
9937,475918.3202,6372171.713,0
9938,475902.4629,6372132.35,0
9939,475878.8118,6372094.846,0
9940,475853.9833,6372056.913,0
9941,475833.5463,6372017.343,0
9942,475811.1317,6371977.776,0
9943,475787.4944,6371938.537,0
9944,475750.3356,6371788.298,0
9945,475755.9044,6371826.412,0
9946,475782.3873,6371858.314,0
9947,475806.3655,6371896.731,0
9948,475935.9084,6372211.749,0
9949,476071.8242,6372407.049,0
9950,476113.1325,6372417.631,0
9951,475966.523,6372290.565,0
9952,475955.2004,6372251.234,0
9953,476007.4298,6372300.045,0
9954,476030.7672,6372338.591,0
9955,476066.8125,6372366.5,1
9956,476161.951,6372484.969,0
9957,476154.4217,6372438.482,0
9958,476430.622,6372758.545,0
9959,476400.4906,6372720.109,0
9960,476481.3091,6372835.317,0
9961,476460.1553,6372796.891,0
9962,476522.9724,6372832.571,0
9963,476558.9077,6372854.359,0
9964,476650.2276,6372882.968,0
9965,476607.8245,6372864.377,0
9966,476770.8605,6372939.932,0
9967,476734.0368,6372917.121,0
9968,476694.8133,6372898.802,0
9969,476369.3965,6372683.969,0
9970,476235.8611,6372585.68,0
9971,476218.1311,6372544.013,0
9972,476204.9015,6372500.767,0
9973,476299.7988,6372636.975,0
9974,476342.0765,6372648.283,0
9975,476280.7037,6372596.409,0
9976,477458.1667,6366104.645,0
9977,477453.322,6366113.444,0
9978,477465.7082,6366098.011,0
9979,477421.4818,6366149.087,0
9980,477406.8327,6366150.745,0
9981,477415.8503,6366152.948,0
9982,477431.6945,6366137.001,0
9983,477427.9118,6366141,0
9984,477428.9319,6366148.411,0
9985,477447.1372,6366123.233,0
9986,477441.3578,6366133.529,0
9987,477351.0943,6366147.38,0
9988,477364.2719,6366146.11,0
9989,477369.5259,6366154.668,0
9990,477391.2732,6366153.451,0
9991,477382.9236,6366157.43,0
9992,477400.5824,6366160.084,0
9993,477335.0599,6366171.804,0
9994,477350.2788,6366160.593,0
9995,475417.0313,6371330.5,1
9996,475417.8034,6371288.528,0
9997,475461.625,6371353,1
9998,475638.1519,6371552.415,0
9999,475648.0633,6371595.444,0
10000,475690.6431,6371617.999,0
10001,475506.2188,6371375,1
10002,475519.6875,6371457.5,1
10003,475514.3667,6371414.63,0
10004,475561.359,6371465.474,0
10005,475600.6828,6371477.012,0
10006,475628.5625,6371508,1
10007,475332.6181,6371074.341,0
10008,475346.2188,6371204.5,1
10009,475351.4841,6371157.268,0
10010,475341.2813,6371114.5,1
10011,475422.1875,6371243,1
10012,475386.8152,6371220.261,0
10013,475325.625,6370999,1
10014,475351.8518,6371039.471,0
10015,475337.6097,6370955.06,0
10016,475314.6051,6370914.909,0
10017,475289.8156,6370881.636,0
10018,475296.0445,6370839.157,0
10019,475279.8774,6370798.121,0
10020,475149.0042,6367915.912,0
10021,475167.5628,6367773.932,0
10022,475157.25,6367833,1
10023,475174.6498,6367877.288,0
10024,475209,6367755,1
10025,475122.2626,6368079.921,0
10026,475144.25,6368000,1
10027,475169.7723,6367958.776,0
10028,475158.467,6368042.632,0
10029,475047.6571,6368296.824,0
10030,475072.375,6368252.5,1
10031,475077.3224,6368214.896,0
10032,475113.1592,6368203.873,0
10033,475119.9063,6368164,1
10034,475159.4655,6368126.352,0
10035,474907.0931,6368566.991,0
10036,474943.3659,6368653.888,0
10037,474930.987,6368604.015,0
10038,475071.0555,6368337.297,0
10039,474929.2813,6368521,1
10040,475045.8571,6368380.313,0
10041,474970.5206,6368503.874,0
10042,474999.2716,6368467.034,0
10043,475022.2582,6368423.636,0
10044,474978.6116,6368683.747,0
10045,475000.847,6368727.75,0
10046,475037.8413,6369919.343,0
10047,475040.2734,6369871.092,0
10048,475042.0569,6369821.223,0
10049,475039.5132,6369774.006,0
10050,474999.6078,6368801.328,0
10051,475014.956,6368768.38,0
10052,474984.9688,6368874,1
10053,474998.0093,6368841.381,0
10054,475000.645,6368919.756,0
10055,474945.263,6369128.616,0
10056,474964.9071,6369175.192,0
10057,474997.5071,6369264.213,0
10058,474983.5841,6369220.396,0
10059,474972.4106,6369090.248,0
10060,474989.4792,6369006.58,0
10061,475015.1563,6368966,1
10062,475000.7598,6369051.964,0
10063,474955.3344,6369415.598,0
10064,474964.7278,6369377.805,0
10065,474990.2913,6369346.631,0
10066,475015.1543,6369309.355,0
10067,474984.2461,6369444.742,0
10068,474963.0313,6369492.5,1
10069,474986.6973,6369523.095,0
10070,475054.4436,6369727.804,0
10071,475036.4603,6369689.256,0
10072,475033.5068,6369643.097,0
10073,475013.2945,6369558.499,0
10074,475023.3324,6369597.432,0
10075,475042.7839,6370284.152,0
10076,475062.75,6370240,1
10077,475060.5186,6370321.797,0
10078,475124.0776,6370611.103,0
10079,475097.3552,6370580.245,0
10080,475075.611,6370542.378,0
10081,475099.5698,6370505.746,0
10082,475059.25,6370364,1
10083,475078.41,6370412.016,0
10084,475092.5625,6370457,1
10085,475206.0938,6370712,1
10086,475190.8645,6370670.756,0
10087,475170.1563,6370630,1
10088,475239.0659,6370731.24,0
10089,475274.7129,6370750.004,0
10090,475077.4063,6369945.5,1
10091,475104.7931,6370212.989,0
10092,475108.0415,6370165.147,0
10093,475105.5498,6370121.902,0
10094,475118.5192,6369964.693,0
10095,475106.0562,6370003.175,0
10096,475110.1045,6370076.234,0
10097,475119.0658,6370036.655,0
10098,475249.7089,6367732.853,0
10099,475286.256,6367711.56,0
10100,475391.299,6367413.709,0
10101,475380.7672,6367458.379,0
10102,475377.2158,6367502.636,0
10103,475356.0482,6367547.206,0
10104,475345.7951,6367587.783,0
10105,475300.5992,6367663.692,0
10106,475327.0867,6367632.965,0
10107,477175.7269,6366125.394,0
10108,477138.0558,6366140.164,0
10109,476991.5361,6366189.877,0
10110,477029.2273,6366193.039,0
10111,477097.3664,6366158.15,0
10112,477059.1889,6366171.361,0
10113,477211.6183,6366153.75,0
10114,477251.4145,6366165.403,0
10115,477285.4208,6366175.873,0
10116,477319.3472,6366180.812,0
10117,476555.4891,6366383.133,0
10118,476584.6241,6366347.66,0
10119,476681.1875,6366278.374,0
10120,476657.1815,6366314.463,0
10121,476630.3628,6366350.092,0
10122,476791.2903,6366235.191,0
10123,476746.6539,6366239.043,0
10124,476726.1494,6366279.393,0
10125,476837.885,6366226.492,0
10126,476883.029,6366217.272,0
10127,476970.5245,6366229.11,0
10128,476925.7288,6366225.441,0
10129,476435.7162,6366429.227,0
10130,476512.3068,6366411.251,0
10131,476477.4149,6366438.482,0
10132,476546.4987,6366425.749,0
10133,476396.6292,6366461.658,0
10134,476351.2163,6366471.004,0
10135,475670.6875,6366839,1
10136,475717.1666,6366822.573,0
10137,475756.3973,6366797.593,0
10138,475796.9688,6366770.5,1
10139,475872.3778,6366685.112,0
10140,475831.4525,6366746.998,0
10141,475863.954,6366726.057,0
10142,476090.3923,6366550.383,0
10143,476127.4688,6366562,1
10144,476054.2304,6366584.978,0
10145,475939.1118,6366643.208,0
10146,476013.7864,6366606.751,0
10147,475982.2869,6366640.525,0
10148,475915.7813,6366683,1
10149,476304.1729,6366479.783,0
10150,476220.875,6366493,1
10151,476267.7071,6366496.702,0
10152,476203.009,6366526.609,0
10153,476192.3621,6366565.616,0
10154,476153.8933,6366585.874,0
10155,475592.7718,6366942.726,0
10156,475566,6366972,1
10157,475632.2774,6366954.631,0
10158,475658.3698,6366917.404,0
10159,475683.4368,6366882.556,0
10160,475455.7268,6367117.957,0
10161,475416.7188,6367152,1
10162,475438.0012,6367198.131,0
10163,475439.5112,6367240.47,0
10164,475405.7232,6367368.494,0
10165,475432.2422,6367280.136,0
10166,475416.3476,6367324.066,0
10167,475491.8115,6367085.304,0
10168,475528.25,6367054.5,1
10169,475567.6116,6367020.312,0
10170,475569.5577,6367068.032,0
10171,476803.5701,6372914.182,0
10172,476857.1441,6373125.573,0
10173,476837.8059,6373196.284,0
10174,476866.9577,6373170.305,0
10175,476864.4047,6373232.356,0
10176,476843.6578,6373080.556,0
10177,476827.836,6373042.347,0
10178,476812.8817,6372955.473,0
10179,476820.5094,6372998.72,0
10180,475782.8633,6371762.794,0
10181,475767.3956,6371715.24,0
10182,475749.047,6371672.726,0
10183,475733.9491,6371631.167,0
10184,475962.5435,6372173.905,0
10185,475947.2414,6372133.316,0
10186,475924.2571,6372093.774,0
10187,475896.0313,6372057.5,1
10188,475877.3253,6372016.879,0
10189,475854.7328,6371976.906,0
10190,475830.8412,6371936.637,0
10191,475796.9087,6371810.393,0
10192,475823.3521,6371853.112,0
10193,475848.6985,6371895.285,0
10194,476149.2081,6372391.876,0
10195,475982.0366,6372215.681,0
10196,476106.823,6372369.163,0
10197,476005.3641,6372256.775,0
10198,476045.7091,6372291.101,0
10199,476075.1956,6372325.811,0
10200,476144.57,6372350.684,0
10201,476196.5064,6372454.451,0
10202,476188.132,6372408.148,0
10203,476474.6675,6372755.781,0
10204,476446.612,6372717.655,0
10205,476417.8302,6372680.807,0
10206,476506.9972,6372792.99,0
10207,476554.5966,6372805.829,0
10208,476595.5258,6372823.545,0
10209,476682.0906,6372857.445,0
10210,476640.2949,6372838.031,0
10211,476770.3584,6372891.644,0
10212,476731.3267,6372869.036,0
10213,476709.725,6372831.517,0
10214,476390.5733,6372645.714,0
10215,476267.4886,6372553.688,0
10216,476251.1373,6372512.341,0
10217,476239.0192,6372468.886,0
10218,476326.9603,6372601.258,0
10219,476365.9055,6372611.222,0
10220,476316.2442,6372561.755,0
10221,477458.7331,6366122.276,0
10222,477465.4418,6366114.384,0
10223,477474.786,6366106.609,0
10224,477422.5774,6366156.722,0
10225,477409.3721,6366159.908,0
10226,477437.8708,6366140.5,0
10227,477434.8565,6366152.978,0
10228,477452.1726,6366130.292,0
10229,477449.8219,6366142.121,0
10230,477360.7881,6366160.508,0
10231,477370.0184,6366165.533,0
10232,477380.8563,6366166.446,0
10233,477392.5173,6366168.84,0
10234,477404.3924,6366168.007,0
10235,477333.9854,6366188.138,0
10236,477354.739,6366180.231,0
10237,475458.1365,6371311.089,0
10238,475459.4811,6371271.329,0
10239,475459.8289,6371234.36,0
10240,475497.8967,6371327.637,0
10241,475536.4521,6371342.956,0
10242,475672.632,6371528.869,0
10243,475681.0353,6371571.284,0
10244,475719.625,6371588.5,1
10245,475548.8487,6371387.56,0
10246,475557.2259,6371424.62,0
10247,475572.0651,6371359.06,0
10248,475596.2322,6371435.118,0
10249,475634.9516,6371460.485,0
10250,475665.8134,6371487.974,0
10251,475377.5565,6371083.919,0
10252,475388.8524,6371176.314,0
10253,475386.6115,6371129.294,0
10254,475428.3844,6371197.718,0
10255,475364.5881,6370997.759,0
10256,475392.1629,6371037.181,0
10257,475303.5,6370773,1
10258,475352.8125,6370910.811,0
10259,475375.9358,6370956.083,0
10260,475334.125,6370865.5,1
10261,475327.0996,6370813.549,0
10262,475195.8438,6367918,1
10263,475208.2016,6367801.05,0
10264,475202.3814,6367841.406,0
10265,475222.8376,6367879.863,0
10266,475255.8557,6367782.54,0
10267,475172.75,6368084,1
10268,475189.0992,6368001.809,0
10269,475215.3346,6367960.848,0
10270,475205.1959,6368043.855,0
10271,475094.1786,6368293.755,0
10272,475118.5218,6368247.479,0
10273,475152.1014,6368206.576,0
10274,475201.5132,6368123.94,0
10275,475170.8522,6368166.526,0
10276,475118.625,6368335,1
10277,474986.4738,6368645.085,0
10278,474953.7659,6368564.156,0
10279,474973.875,6368610.5,1
10280,475092.3552,6368378.471,0
10281,474987.6235,6368539.763,0
10282,475068.9063,6368421.5,1
10283,475018.8438,6368510.5,1
10284,475044.401,6368465.229,0
10285,475020.625,6368700,1
10286,475023.2575,6368659.712,0
10287,475045.7864,6368747.722,0
10288,475056.6505,6368708.609,0
10289,475079.6791,6369895.899,0
10290,475081.9688,6369846,1
10291,475079.928,6369798.066,0
10292,475085.0625,6369748,1
10293,475035.7744,6368834.177,0
10294,475050.6875,6368796.5,1
10295,475031.8005,6368881.614,0
10296,475047.1059,6368926.397,0
10297,474992.125,6369137,1
10298,475011.2614,6369183.984,0
10299,475040.3973,6369271.677,0
10300,475033.7813,6369228,1
10301,475018.4997,6369097.885,0
10302,475032.2623,6369012.547,0
10303,475061.2667,6368970.625,0
10304,475046.5313,6369059,1
10305,475005.6563,6369398.5,1
10306,475032.4028,6369356.013,0
10307,475059.6563,6369317,1
10308,475025.2053,6369439.172,0
10309,475007.0429,6369481.537,0
10310,475030.6133,6369518.87,0
10311,475085.9758,6369699.21,0
10312,475068.8438,6369658,1
10313,475061.9591,6369608.279,0
10314,475055.25,6369561,1
10315,475085.5421,6370287.086,0
10316,475105.8147,6370254.523,0
10317,475099.1551,6370330.36,0
10318,475145.1144,6370578.64,0
10319,475124.7188,6370541.5,1
10320,475140.0664,6370509.705,0
10321,475125.8755,6370472.218,0
10322,475105.0098,6370374.84,0
10323,475121.2092,6370419.57,0
10324,475238.354,6370685.053,0
10325,475224.0247,6370642.137,0
10326,475183.2188,6370585.489,0
10327,475218.0694,6370602.562,0
10328,475144.0982,6370240.733,0
10329,475279.9063,6370707.5,1
10330,475317.5246,6370725.971,0
10331,475119.9237,6369919.507,0
10332,475144.4063,6370193,1
10333,475148.147,6370143.953,0
10334,475148.4375,6370097,1
10335,475160.143,6369947.82,0
10336,475155.5313,6369998.5,1
10337,475156.9654,6370049.516,0
10338,475302.6875,6367756.5,1
